"y","d","h","acru774","acru736","pita165","pita152","litu658","litu656","acru904","acru915","pita3969","pita2493","qual747","qual765"
2010,191,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,20,5.1097,3.8011,1.687,6.7872,3.8545,2.9037,2.9271,4.5117,1.8741,2.953,1.3551,1.5736
2010,191,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,191,5,0.13974,NA,NA,NA,NA,0.10719,0.068989,0.080184,0.067141,0.11452,0.036924,0.094005
2010,191,6,0.15721,NA,NA,NA,NA,0.15818,0.097157,0.11292,0.094554,0.16128,0.052,0.10624
2010,191,7,NA,NA,NA,NA,NA,0.3833,0.075372,0.087603,0.073353,0.12512,0.04034,0.082415
2010,191,8,1.7298,0.18252,NA,NA,2.6816,1.2234,2.3387,3.0044,1.0073,0.81483,0.89451,0.30103
2010,191,9,27.606,18.286,1.8584,5.6237,17.135,9.2496,12.866,31.04,2.3001,4.5888,3.3236,2.762
2010,192,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,10,72.606,58.389,6.5338,18.111,17.62,17.427,22.148,46.099,3.4455,7.9467,3.3423,6.1768
2010,192,11,80.316,65.246,11.336,24.745,23.736,25.039,28.348,51.138,5.6382,13.236,4.6079,9.8785
2010,192,12,79.47,62.743,13.586,24.73,24.219,25.5,29.902,53.157,6.696,17.105,5.2997,12.567
2010,192,13,74.746,59.088,14.24,22.97,23.338,24.985,31.321,54.459,8.2233,18.553,5.5052,14.573
2010,192,14,67.947,52.627,14.268,22.31,21.276,24.111,29.863,50.163,9.0899,18.855,5.4666,15.548
2010,192,15,57.936,50.675,12.963,20.531,18.862,22.86,28.161,46.202,8.622,17.342,5.1034,15.338
2010,192,16,49.876,43.859,11.794,20.569,19.144,20.24,25.59,42.547,7.7314,14.936,4.6196,13.569
2010,192,17,37.734,35.204,10.019,18.816,15.179,18.522,22.139,36.634,7.4338,13.308,3.7059,12.021
2010,192,18,27.27,27.959,7.9793,13.812,8.0914,14.667,17.507,26.099,6.4274,9.8492,5.4938,9.4887
2010,192,19,13.997,14.487,4.7548,11.46,9.5818,7.9105,10.582,14.197,3.9403,6.6589,3.8193,5.3046
2010,192,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,20,4.2695,3.5597,1.2752,5.5826,4.4024,2.1105,3.1486,4.3989,1.8505,2.8222,1.1761,1.5877
2010,192,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,192,5,0.078301,0.18897,NA,0.64707,1.0132,0.067648,0.12637,0.14688,0.12298,0.20977,0.04561,0.2077
2010,192,6,0.65432,0.5688,0.0026028,0.71307,4.1609,0.27613,0.43681,0.50769,0.4251,0.7251,0.17668,0.69891
2010,192,7,1.188,0.78069,NA,1.1023,3.3145,0.74008,0.16643,0.0024055,0.23524,0.40125,0.18168,0.65235
2010,192,8,0.64935,1.2751,NA,0.087437,1.7306,0.89486,0.27142,0.46276,0.32424,0.55306,0.17832,0.5743
2010,192,9,16.209,11.654,0.074706,2.3698,7.7586,2.9176,6.4147,17.808,3.2883,0.37124,1.9893,1.7688
2010,193,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,10,43.035,33.006,3.1485,22.188,15.8,12.91,14.438,29.987,3.3302,6.3676,4.5029,3.676
2010,193,11,63.474,47.769,8.7432,39.981,23.738,19.684,20.842,43.041,6.6386,12.114,6.1843,6.9528
2010,193,12,51.179,38.407,7.9787,38.707,22.264,17.156,18.393,38.816,6.4228,11.801,5.7655,6.8986
2010,193,13,44.179,32.795,6.4239,30.59,40.342,14.627,16.766,34.49,6.1488,11.003,5.4152,6.0896
2010,193,14,42.992,31.703,6.5433,26.296,35.2,14.252,16.49,33.335,6.135,10.953,5.7062,6.66
2010,193,15,24.596,18.954,3.9496,13.749,14.685,9.1941,10.225,20.814,4.0216,7.2676,4.0551,4.1711
2010,193,16,21.071,16.805,2.9578,12.487,15.069,8.2828,9.599,20.7,2.9607,6.1574,3.69,4.0638
2010,193,17,21.005,15.039,3.2344,13.31,18.205,9.0844,8.8662,18.614,2.8648,6.0349,2.9498,3.9317
2010,193,18,15.9,10.09,3.3994,10.787,11.758,7.652,7.0414,14.815,2.5021,4.7875,3.0463,3.1235
2010,193,19,6.5406,3.7155,1.6589,6.0893,6.2965,3.4375,3.541,7.6046,1.1579,2.7508,1.9043,1.4246
2010,193,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,20,1.1592,0.68729,0.23533,1.9721,1.0864,0.69847,1.0327,2.0944,0.22606,0.97365,0.7523,0.29082
2010,193,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,193,5,0.011293,NA,NA,NA,NA,0.074395,NA,NA,NA,NA,NA,NA
2010,193,6,NA,NA,0.051058,NA,NA,0.085313,0.24252,0.28188,0.23602,0.40258,0.1298,0.26518
2010,193,7,NA,NA,NA,NA,NA,0.14297,0.18124,0.21065,0.17638,0.30085,0.097001,0.19817
2010,193,8,0.96381,NA,NA,NA,NA,0.18602,0.6085,0.2298,0.23974,0.40893,0.097799,0.14818
2010,193,9,13.559,8.4365,0.26708,9.9118,14.261,4.2981,5.834,14.422,1.0856,1.9042,2.089,1.428
2010,194,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,10,0.67223,0.11405,NA,16.408,19.302,1.9379,1.5247,2.7007,0.91438,0.074245,2.3677,0.44406
2010,194,11,7.0229,1.9263,0.44899,27.857,29.255,5.3364,5.9033,10.024,3.3415,4.1431,4.2022,1.7929
2010,194,12,19.375,9.9182,2.1929,NA,29.615,10.011,13.685,27.813,1.2204,8.841,7.0204,3.9695
2010,194,13,40.166,26.603,7.6179,NA,NA,19.856,25.826,55.839,4.5919,16.608,9.6258,7.1822
2010,194,14,39.627,28.294,10.562,24.745,27.133,21.273,26.338,56.35,6.0543,19.962,9.2791,7.7763
2010,194,15,35.564,27.766,11.399,5.3886,17.165,21.597,26.957,56.663,8.6624,24.439,9.1608,8.4739
2010,194,16,36.598,26.961,11.469,8.2303,21.261,21.487,25.742,56.258,8.5566,23.829,9.32,8.6617
2010,194,17,27.584,20.991,10.678,10.167,21.674,19.449,22.421,49.607,8.1477,22.588,8.0141,7.9441
2010,194,18,9.8162,7.4177,5.5754,7.441,11.314,9.8054,11.439,27.133,5.1129,15.654,4.3969,4.2713
2010,194,19,0.55417,1.9631,0.78091,2.9798,2.4356,5.48,2.7856,9.8251,1.045,6.9693,2.814,1.129
2010,194,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,20,NA,0.40635,0.021785,0.9862,0.39169,1.9414,0.86023,2.4852,0.9869,2.08,0.84614,0.72448
2010,194,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,194,5,0.38206,0.10494,0.0030559,1.4548,2.38,0.097338,0.12218,0.142,0.1189,0.20281,0.067451,0.1867
2010,194,6,1.0297,0.075619,NA,3.8765,5.6687,0.1873,0.21132,0.24561,0.20565,0.35078,0.17963,0.25995
2010,194,7,0.80013,0.036046,NA,4.4666,8.0749,0.17478,0.20613,0.37902,0.2006,0.34217,0.14135,0.23836
2010,194,8,0.79149,0.013175,NA,6.2486,9.4037,0.27014,0.23695,0.83812,0.32505,0.55443,0.37639,0.28705
2010,194,9,0.0036683,0.034071,NA,7.9975,10.311,0.31315,0.13843,0.72045,0.21107,0.36002,0.23434,0.2053
2010,195,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,10,62.739,40.509,8.8183,10.384,11.746,19.493,23.944,42.367,14.346,20.464,8.7874,4.4153
2010,195,11,69.244,46.798,13.653,12.079,10.877,27.941,30.119,54.608,19.493,30.091,10.969,7.8852
2010,195,12,69.838,47.318,16.075,12.624,10.259,31.582,31.803,66.038,22.063,37.219,11.038,10.136
2010,195,13,62.774,43.372,17.642,10.852,9.4425,30.995,31.96,71.063,24.566,39.142,11.793,10.884
2010,195,14,56.317,39.676,17.957,9.7095,9.2486,29.202,30.745,65.207,24.217,40.061,10.98,11.641
2010,195,15,51.132,38.871,17.347,15.378,15.631,26.657,30.58,60.278,23.25,40.144,11.024,11.745
2010,195,16,46.665,36.831,16.951,NA,NA,22.961,28.227,59.393,22.083,37.227,10.616,11.291
2010,195,17,40.72,31.487,16.193,NA,42.214,24.275,27.457,56.104,20.661,34.38,9.1846,11.578
2010,195,18,27.833,22.912,13.289,32.464,33.515,16.768,21.221,36.479,18.386,30.716,6.5899,10.303
2010,195,19,11.752,9.1266,8.0204,17.947,15.835,6.13,11.502,15.66,13.525,21.628,2.8759,6.6754
2010,195,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,20,2.9816,1.5407,2.2713,5.9811,3.6293,1.3722,2.5454,3.5336,4.7084,7.4347,1.0447,1.6715
2010,195,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,195,5,NA,NA,NA,NA,NA,0.0017022,0.14582,0.17756,0.14192,0.24207,0.25073,0.063178
2010,195,6,NA,NA,NA,NA,NA,0.020936,0.30371,0.10733,0.29558,0.50416,0.45295,0.23857
2010,195,7,0.0093825,0.19607,NA,NA,NA,0.086792,0.41887,0.028227,0.40765,0.69533,0.76068,0.53936
2010,195,8,0.13855,0.24387,NA,NA,NA,1.3092,0.49018,0.86858,0.72729,1.2405,1.5697,0.65264
2010,195,9,12.293,6.4005,1.0593,3.8879,4.2264,6.9543,5.4204,6.3981,3.9905,4.4787,3.9238,1.7292
2010,196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,10,85.351,59.718,15.093,20.409,25.601,22.577,39.943,72.357,20.274,34.922,11.855,13.571
2010,196,11,95.55,69.526,19.789,28.027,33.566,31.593,46.904,79.097,24.477,43.867,15.016,18.081
2010,196,12,88.563,64.217,21.253,29.225,34.702,32.68,46.047,79.405,24.65,45.947,14.239,19.055
2010,196,13,84.978,61.832,22.358,29.761,34.968,32.856,47.348,84.268,26.183,49.23,13.38,18.961
2010,196,14,79.11,56.345,21.903,28.959,36.922,31.837,45.879,80.756,26.757,49.554,11.606,18.834
2010,196,15,65.371,49.81,20.214,26.57,34.093,26.369,38.141,68.918,23.659,43.441,9.5759,16.291
2010,196,16,35.335,31.118,13.439,19.426,24.844,15.539,24.585,45.756,18.873,31.401,6.4845,12.191
2010,196,17,32.6,28.895,14.792,20.679,25.833,22.717,28.443,56.662,19.108,33.551,7.4485,13.121
2010,196,18,26.929,24.339,12.899,19.044,21.817,17.746,24.868,40.46,17.592,30.513,6.0465,11.212
2010,196,19,18.593,14.92,8.842,14.437,15.935,9.6789,14.783,24.853,12.664,22.467,2.5048,8.292
2010,196,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,20,5.069,2.9092,2.7815,4.6277,4.4055,2.1534,3.1163,5.1062,4.3146,6.9593,0.69318,2.048
2010,196,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,196,5,NA,0.17424,0.095124,0.053587,0.15388,0.21549,0.089154,0.10362,0.086766,0.148,0.12148,0.070031
2010,196,6,NA,NA,0.024315,0.23947,0.4135,0.11005,0.15099,0.17549,0.14695,0.25065,0.29209,0.072897
2010,196,7,NA,NA,NA,0.12818,0.42357,0.56758,0.35137,0.40839,0.34195,0.33882,0.6736,0.2312
2010,196,8,0.25599,NA,0.35673,3.1709,3.5938,1.8445,2.1223,2.458,2.7009,3.878,3.7448,1.9333
2010,196,9,30.931,14.203,5.3846,12.374,17.491,9.9018,20.218,38.851,10.808,18.397,7.1319,8.4401
2010,197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,10,41.861,26.03,6.3296,NA,NA,12.655,20.768,24.975,13.22,21.72,8.9463,10.179
2010,197,11,79.909,58.309,14.557,NA,NA,27.079,40.224,62.446,20.758,35.903,12.923,16.591
2010,197,12,84.697,60.495,19.283,NA,NA,31.68,45.069,78.37,24.611,42.329,14.027,19.033
2010,197,13,81.967,57.828,20.174,NA,NA,31.626,46.144,81.611,25.191,45.439,14.119,18.034
2010,197,14,75.678,54.862,19.925,NA,NA,31.009,45.629,78.887,25.328,45.037,13.149,16.447
2010,197,15,62.552,49.019,18.394,NA,34.788,26.964,40.539,70.466,22.768,41.76,10.584,14.893
2010,197,16,55.621,44.587,16.005,NA,28.664,25.499,36.195,67.189,21.015,36.07,9.6461,12.438
2010,197,17,40.478,31.883,13.181,29.457,31.269,19.029,28.438,53.001,17.847,30.67,6.3226,10.816
2010,197,18,23.652,19.341,7.4603,18.439,18.576,9.3443,16.076,30.924,10.762,19.241,2.8284,7.7107
2010,197,19,11.32,8.6018,4.0687,11.565,9.771,4.6702,8.4465,15.603,6.457,12.717,2.3227,5.181
2010,197,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,20,3.142,2.2937,1.3872,3.5855,2.0893,2.1474,1.7941,3.6299,2.2703,4.2393,0.58091,1.6505
2010,197,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,197,5,0.0046257,NA,NA,3.9831,3.3481,NA,0.098248,0.22191,0.18581,0.31694,0.43233,0.17814
2010,197,6,NA,NA,NA,28.408,29.591,NA,0.27044,0.42694,0.35749,0.60977,0.49439,0.53492
2010,197,7,0.33989,0.0076529,NA,25.514,29.249,0.14371,0.33052,0.54292,0.4546,0.77541,0.62856,0.86931
2010,197,8,0.35527,0.24883,NA,24.617,28.116,0.82808,0.47363,0.79952,0.66946,1.1419,0.98738,0.92095
2010,197,9,9.7214,4.1362,1.3971,41.532,50.415,5.3344,5.4413,2.9437,5.1338,8.6229,4.6189,4.0739
2010,198,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,10,65.506,48.464,13.001,22.693,27.934,20.441,35.57,68.677,20.023,35.518,11.158,13.393
2010,198,11,49.686,37.322,12.603,23.936,24.804,19.032,30.727,56.057,20.098,35.381,9.2957,12.371
2010,198,12,15.849,6.5713,4.4446,9.0008,5.5062,4.0349,15.311,10.827,9.2032,11.532,4.8629,2.8915
2010,198,13,20.741,8.4464,7.6592,14.492,15.565,11.953,19.741,25.655,16.058,21.271,7.3356,6.945
2010,198,14,45.34,30.871,15.083,24.94,24.442,20.057,28.574,48.82,22.57,36.156,10.711,10.455
2010,198,15,14.963,10.219,7.0485,13.543,8.1168,6.0581,9.0337,10.607,10.007,15.336,5.326,3.0766
2010,198,16,1.2921,1.3113,1.2072,3.3557,0.22279,0.74375,1.1459,0.63707,2.1614,2.3475,2.2088,1.0234
2010,198,17,NA,0.74573,0.40109,0.39415,NA,NA,0.49225,0.65934,0.15632,0.49774,1.5301,0.4456
2010,198,18,NA,0.067321,0.22298,0.055346,NA,NA,0.17343,0.32153,0.26923,0.29811,0.6309,0.2173
2010,198,19,NA,0.196,0.17838,NA,NA,0.29245,0.030127,0.16967,0.14207,0.16971,0.48267,0.080805
2010,198,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,20,0.14018,0.73048,0.050125,NA,NA,0.049543,0.056978,0.091306,0.0017717,0.08851,0.12488,0.16351
2010,198,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,198,5,0.041748,0.065916,0.26045,0.028932,0.92574,0.19947,0.1599,0.18584,0.15561,0.26543,0.096503,0.29001
2010,198,6,NA,NA,NA,NA,0.039561,0.50895,0.017239,0.020036,0.016777,0.028616,0.01701,0.013541
2010,198,7,0.21798,NA,NA,0.38248,0.17756,1.0146,0.28653,0.2337,0.038928,0.38667,0.55908,0.76894
2010,198,8,6.6443,3.1701,0.61542,3.4309,4.4513,3.7008,4.7115,6.7885,3.2767,6.523,3.2585,3.6233
2010,198,9,40.541,29.191,5.905,12.36,19.163,11.501,20.929,39.742,11.709,21.535,7.4822,8.6196
2010,199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,10,78.414,49.644,8.9456,19.982,26.681,21.666,38.892,52.378,19.26,27.472,11.447,11.78
2010,199,11,92.261,59.7,17.438,29.09,33.203,33.155,32.498,74.777,28.133,44.081,16.434,15.926
2010,199,12,84.426,58.438,20.406,19.813,33.831,34.543,33.291,84.048,30.381,49.65,15.955,16.793
2010,199,13,77.196,52.704,20.427,18.844,34.279,33.04,50.73,83.622,30.767,50.529,12.69,15.933
2010,199,14,73.739,52.186,20.784,19.511,36.886,32.534,33.226,82.898,31.116,52.162,12.317,15.267
2010,199,15,59.709,44.193,19.457,30.253,35.761,27.672,45.556,71.638,29.462,48.361,10.511,12.815
2010,199,16,52.07,39.349,16.985,29.806,35.33,26.053,41.568,66.798,27.471,45.084,9.6997,11.86
2010,199,17,17.374,11.898,6.9133,16.042,10.467,5.6794,16.487,16.049,13.779,17.119,2.2655,3.3308
2010,199,18,2.0803,1.0249,0.81364,4.4441,0.99162,2.8451,3.6892,2.2306,5.6313,5.0292,0.73891,1.0342
2010,199,19,0.58945,0.057073,0.27413,2.7979,0.37861,1.0667,1.2602,0.41022,3.4059,1.8478,0.46902,0.86189
2010,199,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,20,0.1429,NA,NA,1.3594,0.35025,0.32593,0.33961,0.32581,0.75247,0.09305,0.37395,0.22019
2010,199,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,199,5,0.050663,0.21998,NA,NA,0.0048873,0.37528,0.35858,0.035834,0.13689,0.23349,0.07528,0.10265
2010,199,6,0.13778,0.39199,NA,0.11176,0.13062,0.62477,0.72635,0.1053,0.22534,0.38436,0.14963,0.088586
2010,199,7,0.64882,0.74505,NA,NA,0.308,0.66464,0.58768,0.18538,0.19916,0.33971,0.11645,0.10222
2010,199,8,0.79841,1.1517,NA,0.16075,2.1543,1.7681,1.1328,0.28147,0.015134,0.47842,1.4388,0.6947
2010,199,9,19.762,9.6227,1.2348,6.6743,15.759,9.2134,12.578,10.311,6.7765,9.4205,6.2632,5.7347
2010,200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,10,84.12,45.385,11.143,6.2246,6.6901,24.708,33.954,56.573,19.878,30.766,12.316,10.32
2010,200,11,79.171,44.843,14.488,6.5028,9.9037,30.28,37.341,65.718,23.575,37.381,13.908,12.677
2010,200,12,80.202,46.618,16.738,7.9663,11.885,32.275,40.898,70.681,24.234,40.324,14.331,13.278
2010,200,13,78.253,46.299,18.284,10.551,13.988,32.907,40.615,76.12,24.91,42.196,14.014,12.746
2010,200,14,58.174,35.504,14.499,10.115,12.704,27.672,32.255,62.614,22.991,37.013,10.687,11.589
2010,200,15,64.307,38.905,15.733,11.202,16.146,28.299,35.408,66.256,22.952,38.219,10.65,11.856
2010,200,16,55.076,37.018,16.348,13.212,17.944,27.882,32.352,65.197,22.622,37.744,10.101,10.722
2010,200,17,37.077,28.006,14.232,14.345,17.788,27.015,27.446,55.619,19.466,34.528,9.6932,9.97
2010,200,18,20.547,15.957,10.763,12.104,13.499,19.088,16.844,30.407,15.407,27.798,6.954,7.9155
2010,200,19,9.8661,6.6088,6.0191,8.3658,7.1102,6.4432,7.4947,12.729,9.7786,18.705,2.915,5.2445
2010,200,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,20,3.0821,2.0329,2.01,3.1939,1.5313,1.4408,1.6571,3.0563,2.9247,6.565,0.37192,1.1818
2010,200,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,200,5,NA,0.0084943,NA,NA,NA,NA,0.0071217,0.0082774,0.0069309,0.011822,0.0038116,0.0077871
2010,200,6,NA,0.019925,NA,NA,NA,0.0092519,0.048558,0.056437,0.047257,0.080605,0.025989,0.053095
2010,200,7,NA,0.032809,NA,NA,NA,0.40793,NA,NA,NA,NA,NA,NA
2010,200,8,2.774,0.046737,0.0083373,NA,NA,2.8186,1.2851,1.1591,1.0907,0.94222,1.5703,0.86471
2010,200,9,32.428,11.539,4.0366,NA,4.9654,13.447,14.772,13.63,11.88,15.96,7.3832,4.7433
2010,201,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,10,96.769,62.145,15.349,26.443,36.378,28.044,44.381,76.775,23.009,41.267,13.261,16.03
2010,201,11,101.05,64.936,18.178,30.912,38.892,36.05,51.498,81.543,26.585,48.216,13.408,19.782
2010,201,12,93.881,60.097,20.667,20.844,24.885,36.021,32.984,86.793,27.131,51.342,13.008,19.448
2010,201,13,96.263,62.314,21.439,22.326,25.808,38.4,31.026,22.139,29.219,40.38,13.306,17.894
2010,201,14,83.806,53.688,21.272,21.826,26.491,34.898,49.927,85.416,29.394,45.497,10.179,16.612
2010,201,15,71.515,48.686,20.433,20.683,39.06,31.248,45.247,77.774,26.407,50.097,8.4633,14.506
2010,201,16,54.157,41.063,17.421,29.577,36.07,28.147,38.392,71.969,24.419,47.4,8.0806,13.659
2010,201,17,37.315,28.688,15.026,27.375,29.606,21.95,28.668,50.944,21.414,41.393,4.4274,11.079
2010,201,18,7.5657,3.8463,3.4815,9.0383,5.6053,2.7518,5.7608,7.4993,7.3639,12.568,2.8768,1.9665
2010,201,19,0.63412,0.61275,0.47575,2.2091,0.66564,0.55767,2.2981,0.78584,1.9406,3.1733,1.24,1.2055
2010,201,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,20,0.27568,0.06828,0.17193,0.36822,0.25649,0.0078949,0.56701,0.55188,0.37266,0.78183,0.77311,0.18881
2010,201,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,201,5,0.65046,0.28816,NA,NA,0.12875,0.099768,0.077101,0.013755,0.075035,0.12799,0.11188,0.11491
2010,201,6,0.51308,0.44749,NA,NA,0.2537,0.33973,0.25324,0.056097,0.24646,0.42038,0.34984,0.3896
2010,201,7,0.24964,0.52033,NA,0.090304,1.8042,1.0634,0.41016,0.099332,0.33903,0.77167,0.18911,0.8704
2010,201,8,3.5785,0.9942,2.6827,6.0868,16.142,6.3296,4.8859,2.5291,8.5016,13.552,3.2968,4.1144
2010,201,9,54.427,26.843,9.4925,17.687,29.923,16.404,25.378,39.689,18.001,29.244,8.5694,10.75
2010,202,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,202,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,202,10,77.393,47.895,11.502,20.623,29.08,24.1,39.092,55.305,18.969,32.437,12.733,11.474
2010,202,11,89.853,59.071,17.366,27.804,33.889,34.524,31.435,73.535,23.52,42.487,14.282,15.584
2010,202,12,89.015,59.545,19.922,29.748,36.096,37.061,32.625,85.158,25.812,46.831,13.445,16.334
2010,202,13,84.345,55.425,19.52,28.817,34.292,37.178,32.442,84.91,26.036,47.397,12.509,15.064
