zone	site	ID	tag	species	stem	censinyr	growinyr	deathyr	censoryr	postX	postY	localX	localY	x	y	UTMx	UTMy	elev	diam2000	diam2002	diam2003	diam2004	diam2006	diam2009	diam2010	diam2011	fork2006	sex2001	sex2002	sex2004	sex2005	sex2006	sex2007	sex2009	sex2010	sex2011	sex2013	canopy2009	canopy2010	canopy2011	ecd1	ecd2	canarea2013	subplot	damage	damage2009	damage2010	damage2011	DamMatch	coreYr	coreYr2	coreYr3
2	BW	2426	228	ulmuAlat	NA	2000	NA	NA	NA	-80	-50	3.9	7.9	-76.1	-42.1	671878.3291	3983893.766	169.164	4.2	4.3	NA	5.1	7.3	9.2	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2879	640	nyssSylv	NA	2000	NA	NA	NA	-80	-50	7	0	-73	-50	671882.5088	3983886.38	169.7736	8.3	8.2	NA	8.8	9.8	10.47	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2413.1	1423	carpCaro	NA	NA	2004	NA	NA	-80	-50	2.8	0.1	-77.2	-49.9	671878.3364	3983885.889	169.7736	NA	NA	NA	1.2	1.96	2.55	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10522	5688	acerRubr	1	NA	2009	NA	NA	-80	-50	2.2	0	-77.8	-50	671877.7564	3983885.706	169.7736	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	B	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10523	5688	acerRubr	2	NA	2009	NA	NA	-80	-50	2.2	0	-77.8	-50	671877.7564	3983885.706	169.7736	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	D	ND	NA	NA	NA	NA	NA	NA
2	BW	10620	5748	liquStyr	NA	NA	2009	NA	NA	-80	-50	7.5	4.8	-72.5	-45.2	671882.3291	3983891.203	169.164	NA	NA	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2418	5749	acerRubr	NA	2000	NA	NA	NA	-80	-50	1.8	4.5	-78.2	-45.5	671876.7279	3983890.105	169.7736	5.3	5.8	NA	8.6	11.2	11.4	NA	NA	NA	NA	un	un	r	NA	NA	f	NA	NA	NA	2	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10621	6148	liquStyr	NA	NA	2006	NA	NA	-80	-50	9	5	-71	-45	671883.7861	3983891.612	169.4688	NA	NA	NA	NA	1	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2424.1	6529	acerRubr	NA	NA	2006	NA	NA	-80	-50	1	6.5	-79	-43.5	671875.6547	3983891.973	168.5544	NA	NA	NA	NA	0.86	0.93	NA	NA	N	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2415.1	6530	acerRubr	NA	NA	2006	NA	NA	-80	-50	0	2	-80	-48	671875.2972	3983887.377	169.164	NA	NA	NA	NA	1.61	1.83	NA	NA	N	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10611	6531	acerRubr	NA	2009	NA	NA	NA	-80	-50	0	5	-80	-45	671874.8755	3983890.347	169.164	NA	NA	NA	NA	NA	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2413.3	6545	acerRubr	NA	NA	2006	NA	NA	-80	-50	1.5	0	-78.5	-50	671877.0634	3983885.607	169.7736	NA	NA	NA	NA	1.2	1.38	NA	NA	N	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2413.2	6550	liquStyr	NA	NA	2006	NA	NA	-80	-50	4.5	1	-75.5	-49	671879.8931	3983887.019	169.7736	NA	NA	NA	NA	1.09	1.42	NA	NA	N	NA	NA	NA	NA	n	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2417.1	6551	acerRubr	NA	NA	2006	NA	NA	-80	-50	4.5	2	-75.5	-48	671879.7525	3983888.009	169.7736	NA	NA	NA	NA	1.07	1.41	NA	NA	N	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	3416	140	acerRubr	NA	2000	NA	NA	NA	-70	-50	8.8	8	-61.2	-42	671893.0672	3983895.96	169.7736	16.3	16.5	NA	16.9	17.6	17.9	NA	NA	NA	NA	un	un	r	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3417	141	querAlba	NA	2000	NA	NA	NA	-70	-50	7.3	4.2	-62.7	-45.8	671892.1162	3983891.987	169.7736	33	33.7	NA	34.4	35.7	37.5	NA	NA	NA	un	un	un	NA	NA	NA	un	NA	NA	NA	2	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	2004	NA	NA
2	BW	3418	142	acerRubr	1	2000	NA	NA	NA	-70	-50	9	2.4	-61	-47.6	671894.0523	3983890.443	170.3832	0.9	0.9	NA	1	1.1	1.5	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	D	ND	NA	NA	0	NA	NA	NA
2	BW	3418.01	142	acerRubr	2	NA	2006	NA	NA	-70	-50	9	2.4	-61	-47.6	671894.0523	3983890.443	170.3832	NA	NA	NA	NA	1.5	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	3419	143	chioVirg	NA	2000	NA	NA	NA	-70	-50	7	0.7	-63	-49.3	671892.3111	3983888.479	170.3832	1.3	1.1	NA	1.1	1	1.03	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3421	145	nyssSylv	NA	2000	NA	NA	NA	-70	-50	6.2	2.4	-63.8	-47.6	671891.2801	3983890.05	170.3832	10.4	10.3	NA	10.4	10.6	10.7	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3422	146	nyssSylv	NA	2000	NA	NA	NA	-70	-50	4	2.7	-66	-47.3	671889.0598	3983890.038	170.3832	9.3	9.2	NA	9.1	1.3	9.2	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	D	S	NA	NA	0	NA	NA	NA
2	BW	3425	149	liquStyr	NA	2000	NA	NA	NA	-70	-50	3	7	-67	-43	671887.4653	3983894.154	169.4688	7.2	7.4	NA	7.95	8.9	9.7	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3428	151	acerRubr	NA	2000	NA	NA	NA	-70	-50	6	6.5	-64	-43.5	671890.5058	3983894.081	169.7736	6.4	7	NA	7.25	7.8	8.6	NA	NA	NA	NA	un	un	un	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2820	585	acerRubr	NA	2000	NA	NA	NA	-70	-50	0.5	0.4	-69.5	-49.6	671885.9178	3983887.268	170.0784	6.6	6.85	NA	7.5	8.5	9.34	NA	NA	NA	NA	un	un	r	NA	NA	r	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2821	586	cornFlor	NA	2000	NA	NA	NA	-70	-50	0.5	0.2	-69.5	-49.8	671885.9459	3983887.07	170.0784	1.7	1.6	NA	1.5	1.8	1.95	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2822	587	cornFlor	1	2000	NA	NA	NA	-70	-50	0.5	0.4	-69.5	-49.6	671885.9178	3983887.268	170.0784	3.5	3.3	NA	3.3	3.7	4.03	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10538	587	cornFlor	2	NA	2009	NA	NA	-70	-50	0.5	0.4	-69.5	-49.6	671885.9178	3983887.268	170.0784	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	2827	592	acerRubr	NA	2000	NA	NA	NA	-70	-50	5	0.3	-65	-49.7	671890.3872	3983887.802	170.3832	5.3	5.25	NA	6.2	6.7	7.7	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	2830	595	acerRubr	NA	2000	NA	NA	NA	-70	-50	5	2	-65	-48	671890.1482	3983889.485	170.3832	3.4	3.15	NA	3.5	4.2	4.76	NA	NA	NA	NA	un	un	r	NA	NA	r	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10635	5728	acerRubr	NA	NA	2009	NA	NA	-70	-50	2	1	-68	-49	671887.3186	3983888.073	170.0784	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10639	5735	carpCaro	NA	NA	2009	NA	NA	-70	-50	5	9.4	-65	-40.6	671889.1081	3983896.812	169.7736	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10625	5736	cornFlor	1	NA	2009	NA	NA	-70	-50	0.2	3.2	-69.8	-46.8	671885.2272	3983889.998	170.0784	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10626	5736	cornFlor	2	NA	2009	NA	NA	-70	-50	0.2	3.2	-69.8	-46.8	671885.2272	3983889.998	170.0784	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10628	5737	liquStyr	NA	NA	2009	NA	NA	-70	-50	0.5	1.5	-69.5	-48.5	671885.7632	3983888.358	170.0784	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10629	6149	cornFlor	NA	NA	2006	NA	NA	-70	-50	0.5	3	-69.5	-47	671885.5524	3983889.843	170.0784	NA	NA	NA	NA	1.2	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10636	6463	liquStyr	NA	NA	2006	NA	NA	-70	-50	3.5	9.5	-66.5	-40.5	671887.6089	3983896.7	169.4688	NA	NA	NA	NA	1.6	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10627	6468	carpCaro	NA	NA	2006	NA	NA	-70	-50	0.2	6	-69.8	-44	671884.8337	3983892.771	169.4688	NA	NA	NA	NA	1.3	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10624	6469	cornFlor	NA	NA	2006	NA	NA	-70	-50	0	7	-70	-43	671884.4951	3983893.733	169.4688	NA	NA	NA	NA	1.3	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10631	6470	liquStyr	1	NA	2006	NA	NA	-70	-50	1	8	-69	-42	671885.3446	3983894.863	169.4688	NA	NA	NA	NA	1.1	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	D	ND	NA	NA	NA	NA	NA	NA
2	BW	10632	6470	liquStyr	2	NA	2006	NA	NA	-70	-50	1	8	-69	-42	671885.3446	3983894.863	169.4688	NA	NA	NA	NA	1	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10633	6470	liquStyr	3	NA	2009	NA	NA	-70	-50	1	8	-69	-42	671885.3446	3983894.863	169.4688	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	3379	106	acerRubr	NA	2000	NA	NA	NA	-60	-50	8.5	9.7	-51.5	-40.3	671902.4319	3983899.006	170.0784	1.5	1.2	NA	1.3	1.4	1.27	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	L	NA	NA	0	NA	NA	NA
2	BW	3380	107	ilexDeci	1	2000	NA	NA	NA	-60	-50	8	8	-52	-42	671902.1758	3983897.253	170.0784	3	3.1	NA	3.2	3.8	3.2	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3381	107	ilexDeci	2	2000	NA	NA	NA	-60	-50	8	8	-52	-42	671902.1758	3983897.253	170.0784	1.8	1.8	NA	1.7	2.2	1.95	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3383	108	liquStyr	NA	2000	NA	NA	NA	-60	-50	8.2	6.9	-51.8	-43.1	671902.5285	3983896.192	170.688	6	6.1	NA	6.2	6.3	6.2	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3384	109	cornFlor	NA	2000	NA	NA	NA	-60	-50	7.2	6.1	-52.8	-43.9	671901.6508	3983895.259	170.688	1	1.1	NA	1.6	1.5	NA	NA	NA	NA	NA	un	un	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
2	BW	3385	110	caryTome	NA	2000	NA	NA	NA	-60	-50	6	5.9	-54	-44.1	671900.4909	3983894.893	170.3832	12.2	12.2	NA	12.5	12.6	12.99	NA	NA	NA	NA	NA	un	un	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3386	111	acerRubr	NA	2000	NA	NA	NA	-60	-50	5.7	5.5	-54.3	-44.5	671900.2501	3983894.454	170.3832	4.1	4.3	NA	4.5	4.8	5.1	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3387	112	acerRubr	NA	2000	NA	NA	NA	-60	-50	5.9	4	-54.1	-46	671900.6589	3983892.997	170.3832	1	1.1	NA	1.1	1.2	1.29	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3388	113	acerRubr	NA	2000	NA	NA	NA	-60	-50	5.4	3.8	-54.6	-46.2	671900.192	3983892.729	170.3832	2.3	2.5	NA	2.7	2.1	3.3	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3389	114	nyssSylv	NA	2000	NA	NA	NA	-60	-50	6.9	3.8	-53.1	-46.2	671901.6771	3983892.94	170.688	3	3.1	NA	3.3	3.3	3.65	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3392.1	117	nyssSylv	2	NA	2004	NA	NA	-60	-50	6.8	2.5	-53.2	-47.5	671901.7608	3983891.639	170.688	NA	NA	NA	0.8	0.9	0.99	NA	NA	NA	un	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3396	121	nyssSylv	NA	2000	NA	NA	NA	-60	-50	7.8	2.3	-52.2	-47.7	671902.779	3983891.581	170.688	2.9	3.1	NA	3.3	3.3	3.55	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3401	125	acerRubr	NA	2000	NA	NA	NA	-60	-50	8.2	4.4	-51.8	-45.6	671902.8799	3983893.717	170.688	1.5	1.5	NA	1.6	1.8	1.88	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3402	126	cornFlor	NA	2000	NA	NA	NA	-60	-50	4	5	-56	-45	671898.6372	3983893.72	170.3832	6.9	6.6	NA	6.6	6.6	6.85	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3404	128	acerRubr	NA	2000	NA	NA	NA	-60	-50	3.5	2.5	-56.5	-47.5	671898.4936	3983891.175	170.3832	5	5.4	NA	5.9	6.9	7	NA	NA	NA	NA	un	un	n	NA	NA	f	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3407	131	querVelu	NA	2000	NA	NA	NA	-60	-50	3.7	1.5	-56.3	-48.5	671898.8322	3983890.213	170.688	56.7	57.3	NA	57.65	58.2	59.3	NA	NA	NA	r	un	un	NA	NA	NA	un	NA	NA	NA	2	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	2004	NA	NA
2	BW	3408	132	querVelu	NA	2000	NA	NA	NA	-60	-50	1	5.5	-59	-44.5	671895.5967	3983893.794	170.3832	30.6	31.2	NA	31.8	33	34.58	NA	NA	NA	r	un	un	NA	NA	NA	un	NA	NA	NA	2	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	2004	NA	NA
2	BW	3409	133	cornFlor	NA	2000	NA	NA	NA	-60	-50	4	8	-56	-42	671898.2155	3983896.691	170.3832	5.8	5.5	NA	5.4	5.3	5.3	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3410	134	acerRubr	NA	2000	NA	NA	NA	-60	-50	5.5	9	-54.5	-41	671899.5601	3983897.891	169.7736	4.5	4.3	NA	5	4.1	4.1	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3412	136	acerRubr	NA	2000	NA	NA	NA	-60	-50	3	8.8	-57	-41.2	671897.113	3983897.342	169.7736	8.8	9.1	NA	9.5	10.5	10.95	NA	NA	NA	NA	un	un	r	NA	NA	f	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3414	138	ilexDeci	NA	2000	NA	NA	NA	-60	-50	1.3	8.3	-58.7	-41.7	671895.5002	3983896.608	170.3832	1.1	1.3	NA	1.5	1.8	1.94	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3394	877	nyssSylv	NA	2000	NA	NA	NA	-60	-50	7.1	0.4	-52.9	-49.6	671902.353	3983889.602	171.2976	2.2	2.3	NA	2.45	2.5	NA	NA	NA	NA	NA	un	un	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
2	BW	3407.1	1400	acerRubr	NA	NA	2004	NA	NA	-60	-50	2.3	5	-57.7	-45	671896.9541	3983893.481	170.3832	NA	NA	NA	0.75	1	1.2	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	3400	5732	prunSero	NA	2000	NA	NA	NA	-60	-50	8.9	2.6	-51.1	-47.4	671903.8259	3983892.033	170.688	1.5	1.5	NA	1.7	1.6	1.67	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10647	5733	vibuDent	NA	NA	2009	NA	NA	-60	-50	9	0.5	-51	-49.5	671904.2201	3983889.968	171.2976	NA	NA	NA	NA	NA	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10645	5734	acerRubr	NA	NA	2009	NA	NA	-60	-50	2	5	-58	-45	671896.6571	3983893.439	170.3832	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	10642	6464	liquStyr	NA	NA	2006	NA	NA	-60	-50	0.5	9.5	-59.5	-40.5	671894.5394	3983897.684	169.164	NA	NA	NA	NA	1.6	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	3405	6465	acerRubr	NA	2000	NA	NA	NA	-60	-50	4.1	2.3	-55.9	-47.7	671899.1157	3983891.061	170.3832	1.4	1.4	NA	1.5	1.7	1.9	NA	NA	NA	NA	un	un	n	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	10646	6466	acerRubr	NA	NA	2006	NA	NA	-60	-50	3	0.5	-57	-49.5	671898.2797	3983889.124	170.688	NA	NA	NA	NA	1	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	NA	NA	NA	NA
2	BW	4791	1	acerRubr	NA	2000	NA	NA	NA	-50	-50	7.5	8.4	-42.5	-41.6	671911.5253	3983898.984	170.3832	4	4.3	NA	4.7	5.3	5.62	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	2009	NA	NA
2	BW	4793	3	nyssSylv	NA	2000	NA	NA	NA	-50	-50	7	6	-43	-44	671911.3676	3983896.538	171.2976	1.8	2	NA	2.15	2.5	3.04	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4797	7	fraxAmer	NA	2000	NA	NA	NA	-50	-50	6	2.7	-44	-47.3	671910.8414	3983893.13	171.2976	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	un	un	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	O	ND	NA	NA	NA	0	NA	NA	NA
2	BW	4798	8	caryTome	NA	2000	NA	NA	NA	-50	-50	7	2.1	-43	-47.9	671911.9158	3983892.676	171.2976	19	19.2	NA	19.3	20	20.3	NA	NA	NA	NA	r	un	un	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4801	11	diosVirg	NA	2000	NA	NA	NA	-50	-50	8	1.5	-42	-48.5	671912.9902	3983892.223	171.2976	1.8	2.6	NA	2.1	2.1	2.21	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4802	12	prunSero	NA	2000	NA	NA	NA	-50	-50	7	1.8	-43	-48.2	671911.9579	3983892.379	171.2976	1.8	1.9	NA	2.2	2.4	2.54	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4803	13	nyssSylv	NA	2000	NA	NA	NA	-50	-50	5	1.2	-45	-48.8	671910.0621	3983891.504	171.2976	2	2.1	NA	2.2	2.1	2.14	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4804	14	acerRubr	NA	2000	NA	NA	NA	-50	-50	4.4	3.3	-45.6	-46.7	671909.1729	3983893.499	171.2976	5.6	6	NA	6.5	7	7.7	NA	NA	NA	m	un	un	un	NA	NA	f	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4809	19	caryTome	NA	2000	NA	NA	NA	-50	-50	2.8	2.1	-47.2	-47.9	671907.7575	3983892.086	171.2976	17.5	17.4	NA	17.5	17.6	17.85	NA	NA	NA	NA	un	un	un	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4812	22	prunSero	NA	2000	NA	NA	NA	-50	-50	2.5	3	-47.5	-47	671907.3339	3983892.935	171.2976	1.2	1.4	NA	1.3	1.5	1.66	NA	NA	NA	NA	un	un	NA	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	ND	NA	NA	0	NA	NA	NA
2	BW	4815	25	acerRubr	NA	2000	NA	NA	NA	-50	-50	0.6	1.2	-49.4	-48.8	671905.7058	3983890.886	171.2976	4	4	NA	4.1	4.3	4.49	NA	NA	NA	NA	un	un	r	NA	NA	un	NA	NA	NA	0	NA	NA	NA	NA	NA	O	ND	S	NA	NA	0	NA	NA	NA
